method,method_label,eps,stream,diag_magnitude
Learned,Learned Basis,-0.13,12,0.9810159802436829
Learned,Learned Basis,-0.13,13,0.9820683002471924
Learned,Learned Basis,-0.13,14,0.9799864888191223
Learned,Learned Basis,-0.13,15,0.9862105250358582
Learned,Learned Basis,-0.13,16,0.9801785945892334
Learned,Learned Basis,-0.13,17,0.9824256300926208
Learned,Learned Basis,-0.13,18,0.9823676347732544
Learned,Learned Basis,-0.13,19,0.9819028973579407
Learned,Learned Basis,-0.13,20,0.9802156090736389
Learned,Learned Basis,-0.13,21,0.9795715808868408
Learned,Learned Basis,-0.13,22,0.9728177189826965
Learned,Learned Basis,-0.13,23,0.9642096161842346
Learned,Learned Basis,-0.13,24,0.9666252136230469
Learned,Learned Basis,-0.13,25,0.9655168652534485
Learned,Learned Basis,-0.13,26,0.9661800861358643
Learned,Learned Basis,-0.13,27,0.9689009785652161
Learned,Learned Basis,-0.13,28,0.9643980264663696
Learned,Learned Basis,-0.13,29,0.9650004506111145
Learned,Learned Basis,-0.13,30,0.9708892107009888
Learned,Learned Basis,-0.13,31,0.9713578224182129
Learned,Learned Basis,-0.13,32,0.9689698815345764
Learned,Learned Basis,-0.13,33,0.974429190158844
Learned,Learned Basis,-0.13,34,0.9725053906440735
Learned,Learned Basis,-0.13,35,0.9767111539840698
Learned,Learned Basis,-0.13,36,0.9739932417869568
Learned,Learned Basis,-0.13,37,0.9758259057998657
Learned,Learned Basis,-0.13,38,0.976326584815979
Learned,Learned Basis,-0.13,39,0.9775726199150085
Learned,Learned Basis,-0.13,40,0.9751486778259277
Learned,Learned Basis,-0.13,41,0.9773593544960022
Learned,Learned Basis,-0.13,42,0.9778933525085449
Learned,Learned Basis,-0.13,43,0.9773175120353699
Learned,Learned Basis,-0.13,44,0.9778538942337036
Learned,Learned Basis,-0.12000000000000001,0,0.9801999926567078
Learned,Learned Basis,-0.12000000000000001,1,0.9820131063461304
Learned,Learned Basis,-0.12000000000000001,2,0.9781647324562073
Learned,Learned Basis,-0.12000000000000001,3,0.9817120432853699
Learned,Learned Basis,-0.12000000000000001,4,0.981701672077179
Learned,Learned Basis,-0.12000000000000001,5,0.9794697761535645
Learned,Learned Basis,-0.12000000000000001,6,0.978377640247345
Learned,Learned Basis,-0.12000000000000001,7,0.981293261051178
Learned,Learned Basis,-0.12000000000000001,8,0.980591893196106
Learned,Learned Basis,-0.12000000000000001,9,0.9796005487442017
Learned,Learned Basis,-0.12000000000000001,10,0.9815641045570374
Learned,Learned Basis,-0.12000000000000001,11,0.9812843203544617
Learned,Learned Basis,-0.12000000000000001,12,0.9811069965362549
Learned,Learned Basis,-0.12000000000000001,13,0.9821755886077881
Learned,Learned Basis,-0.12000000000000001,14,0.980080783367157
Learned,Learned Basis,-0.12000000000000001,15,0.9863295555114746
Learned,Learned Basis,-0.12000000000000001,16,0.9803011417388916
Learned,Learned Basis,-0.12000000000000001,17,0.9825729727745056
Learned,Learned Basis,-0.12000000000000001,18,0.9825271368026733
Learned,Learned Basis,-0.12000000000000001,19,0.9820858836174011
Learned,Learned Basis,-0.12000000000000001,20,0.9804510474205017
Learned,Learned Basis,-0.12000000000000001,21,0.9800071716308594
Learned,Learned Basis,-0.12000000000000001,22,0.9739118814468384
Learned,Learned Basis,-0.12000000000000001,23,0.9667642712593079
Learned,Learned Basis,-0.12000000000000001,24,0.969038188457489
Learned,Learned Basis,-0.12000000000000001,25,0.9679921865463257
Learned,Learned Basis,-0.12000000000000001,26,0.9677020907402039
Learned,Learned Basis,-0.12000000000000001,27,0.9693863987922668
Learned,Learned Basis,-0.12000000000000001,28,0.9656872153282166
Learned,Learned Basis,-0.12000000000000001,29,0.9661529064178467
Learned,Learned Basis,-0.12000000000000001,30,0.9712873697280884
Learned,Learned Basis,-0.12000000000000001,31,0.9716130495071411
Learned,Learned Basis,-0.12000000000000001,32,0.9692369103431702
Learned,Learned Basis,-0.12000000000000001,33,0.9747942686080933
Learned,Learned Basis,-0.12000000000000001,34,0.9727005362510681
Learned,Learned Basis,-0.12000000000000001,35,0.976865291595459
Learned,Learned Basis,-0.12000000000000001,36,0.9741503596305847
Learned,Learned Basis,-0.12000000000000001,37,0.9759939312934875
Learned,Learned Basis,-0.12000000000000001,38,0.9764634370803833
Learned,Learned Basis,-0.12000000000000001,39,0.9777007102966309
Learned,Learned Basis,-0.12000000000000001,40,0.975285530090332
Learned,Learned Basis,-0.12000000000000001,41,0.9774790406227112
