method,method_label,papr_db
Learned,Learned Basis,4.6059685
Learned,Learned Basis,6.529944
Learned,Learned Basis,5.9149976
Learned,Learned Basis,6.2282953
Learned,Learned Basis,5.242138
Learned,Learned Basis,4.467072
Learned,Learned Basis,4.7363944
Learned,Learned Basis,6.1019106
Learned,Learned Basis,4.334379
Learned,Learned Basis,5.6137943
Learned,Learned Basis,5.4369392
Learned,Learned Basis,5.291477
Learned,Learned Basis,5.5654387
Learned,Learned Basis,5.7609468
Learned,Learned Basis,4.1965427
Learned,Learned Basis,4.446286
Learned,Learned Basis,5.4075575
Learned,Learned Basis,4.00168
Learned,Learned Basis,5.2633686
Learned,Learned Basis,4.8327203
Learned,Learned Basis,5.3834047
Learned,Learned Basis,4.809924
Learned,Learned Basis,5.5992694
Learned,Learned Basis,4.801552
Learned,Learned Basis,5.0723276
Learned,Learned Basis,6.4611487
Learned,Learned Basis,7.150602
Learned,Learned Basis,4.92497
Learned,Learned Basis,6.141202
Learned,Learned Basis,5.138805
Learned,Learned Basis,5.1012745
Learned,Learned Basis,4.3480163
Learned,Learned Basis,5.5686846
Learned,Learned Basis,4.896416
Learned,Learned Basis,4.3046527
Learned,Learned Basis,4.8404927
Learned,Learned Basis,5.3956885
Learned,Learned Basis,4.260213
Learned,Learned Basis,5.271144
Learned,Learned Basis,5.427609
Learned,Learned Basis,5.462763
LearnedNonlinear,Learned + Nonlinear RX,4.1176276
LearnedNonlinear,Learned + Nonlinear RX,6.880526
LearnedNonlinear,Learned + Nonlinear RX,4.997509
LearnedNonlinear,Learned + Nonlinear RX,5.3917723
LearnedNonlinear,Learned + Nonlinear RX,5.30371
LearnedNonlinear,Learned + Nonlinear RX,4.7531514
LearnedNonlinear,Learned + Nonlinear RX,3.96414
LearnedNonlinear,Learned + Nonlinear RX,5.925133
LearnedNonlinear,Learned + Nonlinear RX,6.9709463
LearnedNonlinear,Learned + Nonlinear RX,3.886267
LearnedNonlinear,Learned + Nonlinear RX,6.1146536
LearnedNonlinear,Learned + Nonlinear RX,5.6128035
LearnedNonlinear,Learned + Nonlinear RX,4.4553747
LearnedNonlinear,Learned + Nonlinear RX,4.788897
