method,method_label,eps,stream,diag_magnitude
Learned,Learned Basis,-0.13,15,0.9949713945388794
Learned,Learned Basis,-0.13,16,0.9941065311431885
Learned,Learned Basis,-0.13,17,0.9963009357452393
Learned,Learned Basis,-0.13,18,0.993296205997467
Learned,Learned Basis,-0.13,19,0.9926133751869202
Learned,Learned Basis,-0.13,20,0.9918704628944397
Learned,Learned Basis,-0.13,21,0.9905214905738831
Learned,Learned Basis,-0.13,22,0.986284077167511
Learned,Learned Basis,-0.13,23,0.9859622120857239
Learned,Learned Basis,-0.13,24,0.9892653226852417
Learned,Learned Basis,-0.13,25,0.9928230047225952
Learned,Learned Basis,-0.13,26,0.9920884966850281
Learned,Learned Basis,-0.13,27,0.9933338165283203
Learned,Learned Basis,-0.13,28,0.9939471483230591
Learned,Learned Basis,-0.13,29,0.9951779246330261
Learned,Learned Basis,-0.13,30,0.994796633720398
Learned,Learned Basis,-0.13,31,0.9951649308204651
Learned,Learned Basis,-0.13,32,0.994081974029541
Learned,Learned Basis,-0.13,33,0.9938662052154541
Learned,Learned Basis,-0.13,34,0.9941180944442749
Learned,Learned Basis,-0.13,35,0.994610071182251
Learned,Learned Basis,-0.13,36,0.9954989552497864
Learned,Learned Basis,-0.13,37,0.9939184188842773
Learned,Learned Basis,-0.13,38,0.9968467354774475
Learned,Learned Basis,-0.13,39,0.9950467944145203
Learned,Learned Basis,-0.13,40,0.9947575926780701
Learned,Learned Basis,-0.13,41,0.9954242706298828
Learned,Learned Basis,-0.13,42,0.9942718744277954
Learned,Learned Basis,-0.13,43,0.9961249828338623
Learned,Learned Basis,-0.13,44,0.9957874417304993
Learned,Learned Basis,-0.12000000000000001,0,0.9964826703071594
Learned,Learned Basis,-0.12000000000000001,1,0.9956802725791931
Learned,Learned Basis,-0.12000000000000001,2,0.9968344569206238
Learned,Learned Basis,-0.12000000000000001,3,0.9959240555763245
Learned,Learned Basis,-0.12000000000000001,4,0.9955201148986816
Learned,Learned Basis,-0.12000000000000001,5,0.9951885342597961
Learned,Learned Basis,-0.12000000000000001,6,0.9961245059967041
Learned,Learned Basis,-0.12000000000000001,7,0.9957783222198486
Learned,Learned Basis,-0.12000000000000001,8,0.9945496916770935
Learned,Learned Basis,-0.12000000000000001,9,0.9970582127571106
Learned,Learned Basis,-0.12000000000000001,10,0.9957513213157654
Learned,Learned Basis,-0.12000000000000001,11,0.9952231049537659
Learned,Learned Basis,-0.12000000000000001,12,0.9945204854011536
Learned,Learned Basis,-0.12000000000000001,13,0.9952425956726074
Learned,Learned Basis,-0.12000000000000001,14,0.9937823414802551
Learned,Learned Basis,-0.12000000000000001,15,0.9951631426811218
Learned,Learned Basis,-0.12000000000000001,16,0.9943367838859558
Learned,Learned Basis,-0.12000000000000001,17,0.9965633749961853
Learned,Learned Basis,-0.12000000000000001,18,0.9935930371284485
Learned,Learned Basis,-0.12000000000000001,19,0.9929919838905334
Learned,Learned Basis,-0.12000000000000001,20,0.9923977255821228
